dnb_global_duns,label_duns
305599862,622920320
260062804,079280262
007145675,007145675
133184171,019178452
117822019,117822019
815555566,968329537
441343228,080755233
825636988,623049814
074051269,074051269
007979974,007979974
161906193,003251113
230790719,079897215
783905789,783905789
080245640,619077787
082804936,082804936
658873933,656044344
315000554,040776809
117675766,088520668
868359071,203858980
089572693,089572693
025312724,025312724
874102084,917022936
161906193,078763885
507091739,103013157
074615394,003723275
001307081,555598775
812600229,116963811
529600975,421297317
622010437,622010437
967697686,849004726
624315193,624315193
001326495,192681419
044387793,079924253
007173453,964531375
006421325,006421325
001307081,801375143
260062804,015913763
690535307,791503456
012844615,012844615
006088884,043364843
019930999,028180765
437487046,339689422
058344961,058344961
001962224,023293561
074524513,111411869
024744476,080075722
797673902,797673902
021717889,080135385
067373258,962582672
690541388,080377185
048192892,057621757
531052132,530044650
875657194,006981435
006421325,859034308
044387793,016800283
985583216,117067307
097537435,068538271
024744476,072518517
033402238,020788642
940050792,943659748
612281527,072274426
987859923,089204474
625107896,083416854
072212208,072212208
371744274,126874135
034248380,116931900
985064545,185481132
429983597,857007830
093223865,093223865
238980408,002300077
861422434,006453670
298459942,809249568
117488954,937562890
072051394,168160047
080709490,081059614
942349861,942349861
173570271,968316831
041387846,080612899
078500725,078500725
150596716,150596716
602084118,067620237
988538773,117503828
238980408,080918699
112871561,112871561
933766854,933766854
077820272,077820272
078013893,117156452
420792624,080548348
002331536,002331536
079217413,079217413
071549000,828544564
024744476,102976396
650090566,677605923
001947068,001947068
079593183,078582904
050879465,050879465
482250297,077243640
830917089,057585150
690536693,080241521
054554290,134324024
006435887,116992185
965024099,965024099
001338912,103905253
529212816,079394324
077238624,077238624
072475205,053727533
161906193,795139237
087737672,087737672
071609663,071609663
025166563,022920561
025425679,025425679
316255108,790487263
441343228,433371143
073268849,787177005
004305215,045780041
001338912,174800458
010757298,042744779
066470972,082276010
039701113,621142884
962106329,080231949
617527713,081008959
065678221,065678221
076122597,076122597
112358432,081274820
316067164,015223951
097537435,114653012
033966268,033966268
079817262,074776030
650138746,650442440
965236987,144783164
042000273,054505447
480667059,034773412
080483859,079847959
006471700,039349852
468211960,462038145
067808063,038432469
099972465,099972465
026206752,003864621
904565483,007056799
159655021,003119054
161906193,086798154
650082092,650844777
211135959,555924468
001778349,001778349
215576498,081051698
001316827,933302705
069889475,069889475
001307602,828079900
081238827,961758542
001338912,018772561
061214697,116839896
144628310,080285253
605741409,605741409
690536453,782677132
099920852,099920852
004078374,012897455
238980408,046866463
690553706,175114909
079494978,079494978
050298975,059723442
260062804,079897624
354010589,080307198
161906193,086363611
197289267,197289267
400870870,943863030
001292192,946734808
690536750,004319810
210273256,056329097
001963263,195752105
081225162,081225162
117542494,832224591
985596906,624039546
161906193,001646459
008256364,965754356
404248536,155187235
180655748,824776889
964770718,082367310
097537435,799717350
001307586,075578385
057123192,050363776
005436803,005436803
001307602,029256972
173570271,050783398
001292192,063471778
551049732,023286880
066469933,784916553
650172430,079491524
081161936,082996526
858582372,077468270
876715355,876715355
985565651,160392168
428677447,003820166
006009646,006009646
006421325,798223376
046841458,046841458
869694309,871408062
161460357,026387810
117119171,079746031
020300158,020300158
485609796,045162806
071576482,071576482
109402156,109402156
305599862,080013146
006944334,009020777
021717889,058320011
056354640,102560083
064341449,064341449
315653274,032008913
117702869,117702869
040493795,040493795
024676035,116982648
963360487,963360487
159621697,073135428
315201335,049532807
002277481,028153216
023008915,023008915
826355591,826355591
948185459,079352792
985583216,122678886
006900526,006900526
006249189,116768749
103244773,117171788
001338912,078321725
404553448,608729869
075746271,075746271
009166349,009166349
029644978,118445308
001307586,148391048
650172430,078598137
180655748,003321619
098877053,068759972
347566395,452742943
945706612,023140093
005034517,005034517
739980787,078456891
117542494,156927717
801453239,801453239
830014747,830014747
097537435,964767771
001408673,022955334
080386615,050846629
159621697,004147534
050345883,029677429
076617547,830060781
024189539,080070525
687897470,841185296
054554290,079233640
084963177,079831618
690543319,233649834
042915991,004597921
001338912,079870292
825636988,046514535
073616930,073616930
110116361,090188060
075307785,075307785
315034629,630762938
789506367,827490728
161906193,023385870
161906193,031582369
080199257,080199257
058006537,074776592
047952163,047952163
075586057,829249981
961840779,064781396
690578794,001047786
137572269,137572269
001292192,007263254
006925812,080898858
185930182,080673893
600029649,079804858
690538228,117601132
001326495,001326495
781613492,116965750
073731242,073731242
006471700,071363246
001307081,159247241
600029649,533065814
858817378,650884781
074615394,074615394
255394967,001104736
744446795,744446795
045570736,045570736
123160736,081270492
092575133,117337220
001338912,078321826
480008226,056368906
005146311,370353835
080198742,947451626
157605270,157605270
075055160,155805971
079520862,608545591
079178684,079178684
650330632,677378034
185049848,116931311
117693100,482198285
650119498,862202793
161906193,145601691
001367960,004055230
002330983,080346122
119263747,076576219
001389097,001389097
075062583,879414969
117331245,117331259
092172824,092172824
315000554,023991172
342249299,623476434
001962224,001962224
832831783,004815887
006173082,054236443
650138746,915154892
044042806,116912313
161906193,008057584
042000273,078512569
878304849,785031709
080951158,080951158
963470922,963470922
079147568,079147568
485609796,078640106
080386615,080911114
277073219,838515534
078458370,022007064
485609796,012656273
001408673,809933534
985596906,015636730
065969375,148914927
180655748,967740445
140026258,140026258
985678642,117383794
225898588,055329696
123277923,071288450
038154464,962337007
315034629,314398484
080485786,080485786
878135631,051125037
274603604,144996357
038154464,962149634
027101278,146500116
805730178,078604366
080013612,080013612
985565651,047021092
078458370,052206340
545280997,527271779
067692292,067692292
075490854,605692016
052054413,052054413
690540729,788804722
947579749,947579749
080487838,602939279
938647021,078317063
650082092,918917647
